0.000000 -1.000000 -1.000000
0.001001 -1.000000 -1.000000
0.002002 -1.000000 -1.000000
0.003003 -1.000000 -1.000000
0.004004 -1.000000 -1.000000
0.005005 -1.000000 -1.000000
0.006006 -1.000000 -1.000000
0.007007 -1.000000 -1.000000
0.008008 -1.000000 -1.000000
0.009009 -1.000000 -1.000000
0.010010 -1.000000 -1.000000
0.011011 -1.000000 -1.000000
0.012012 -1.000000 -1.000000
0.013013 -1.000000 -1.000000
0.014014 -1.000000 -1.000000
0.015015 -1.000000 -1.000000
0.016016 -1.000000 -1.000000
0.017017 -1.000000 -1.000000
0.018018 -1.000000 -1.000000
0.019019 -1.000000 -1.000000
0.020020 -1.000000 -1.000000
0.021021 -1.000000 -1.000000
0.022022 -1.000000 -1.000000
0.023023 -1.000000 -1.000000
0.024024 -1.000000 -1.000000
0.025025 -1.000000 -1.000000
0.026026 -1.000000 -1.000000
0.027027 -1.000000 -1.000000
0.028028 -1.000000 -1.000000
0.029029 -1.000000 -1.000000
0.030030 -1.000000 -1.000000
0.031031 -1.000000 -1.000000
0.032032 -1.000000 -1.000000
0.033033 -1.000000 -1.000000
0.034034 -1.000000 -1.000000
0.035035 -1.000000 -1.000000
0.036036 -1.000000 -1.000000
0.037037 -1.000000 -1.000000
0.038038 -1.000000 -1.000000
0.039039 -1.000000 -1.000000
0.040040 -1.000000 -1.000000
0.041041 -1.000000 -1.000000
0.042042 -1.000000 -1.000000
0.043043 -1.000000 -1.000000
0.044044 -1.000000 -1.000000
0.045045 -1.000000 -1.000000
0.046046 -1.000000 -1.000000
0.047047 -1.000000 -1.000000
0.048048 -1.000000 -1.000000
0.049049 -1.000000 -1.000000
0.050050 -1.000000 -1.000000
0.051051 -1.000000 -1.000000
0.052052 -1.000000 -1.000000
0.053053 -1.000000 -1.000000
0.054054 -1.000000 -1.000000
0.055055 -1.000000 -1.000000
0.056056 -1.000000 -1.000000
0.057057 -1.000000 -1.000000
0.058058 -1.000000 -1.000000
0.059059 -1.000000 -1.000000
0.060060 -1.000000 -1.000000
